tipo;tipo_documento;folio;emisor;receptor;razon_social_receptor;publicacion;emision;monto_neto;monto_exento;monto_iva;monto_total;impuestos;fecha_sii;estado_sii;informacion_sii;fecha_intercambio;estado_intercambio;informacion_intercambio;uri;referencias;indservicio;condicion_pago;tipofactesp;fecha_vencimiento;estado_reclamo_mercaderia;fecha_reclamo_mercaderia;estado_reclamo_contenido;fecha_reclamo_contenido
33;factura_electronica;15314;  76.379.570-5;  73.037.900-5;Receptor no Electronico;10-10-2019 12:18;09-10-2019;280654;0;53324;333978;[ ];10-10-2019 12:21;ACEPTADO_POR_EL_SII;2019-10-10 12:21:51.304 TrackID: 4062350636;;NO_ELECTRONICO;;http://lvaindices1910.acepta.com/v01/0000000_1721614177_1012181418_154039997_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15313;  76.379.570-5;  99.003.000-6;COMPANIA DE SEGUROS DE VIDA CAMARA S.A.;10-10-2019 12:17;09-10-2019;140327;0;26662;166989;;10-10-2019 12:19;ACEPTADO_POR_EL_SII;2019-10-10 12:19:49.848 TrackID: 4062340934;10-10-2019 12:25;ACEPTADO_CON_RECEPCION_TECNICA;Emite: recepciondte_vidacamara@azuriandte.com Glosa: Recibido OK. Documento Recibido por el SII. Datos Coinciden con los Registrados. (0);http://lvaindices1910.acepta.com/v01/0000000_1721614177_1012173717_154039976_?k=98b8e92fce86e740d82d52fa6452de54;;;Crédito;;09-11-2019;;;;
33;factura_electronica;15312;  76.379.570-5;  99.003.000-6;COMPANIA DE SEGUROS DE VIDA CAMARA S.A.;10-10-2019 12:15;09-10-2019;1122614;0;213297;1335911;[ ];10-10-2019 12:19;ACEPTADO_POR_EL_SII;2019-10-10 12:19:49.848 TrackID: 4062340934;10-10-2019 12:25;ACEPTADO_CON_RECEPCION_TECNICA;Emite: recepciondte_vidacamara@azuriandte.com Glosa: Recibido OK. Documento Recibido por el SII. Datos Coinciden con los Registrados. (0);http://lvaindices1910.acepta.com/v01/0000000_1721614177_1012155315_154039906_?k=98b8e92fce86e740d82d52fa6452de54;;;Crédito;;09-11-2019;;;;
33;factura_electronica;15311;  76.379.570-5;  99.279.000-8;EUROAMERICA SEGUROS DE VIDA S A;10-10-2019 11:35;09-10-2019;841961;0;159973;1001934;;10-10-2019 11:37;ENVIADO_AL_SII;2019-10-10 11:37:19.578 TrackID: 4062156922;;;;http://lvaindices1910.acepta.com/v01/0000000_1721614177_1011351735_154039273_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15310;  76.379.570-5;  99.279.000-8;EUROAMERICA SEGUROS DE VIDA S A;10-10-2019 11:35;09-10-2019;420980;0;79986;500966;;10-10-2019 11:37;ENVIADO_AL_SII;2019-10-10 11:37:19.578 TrackID: 4062156922;;;;http://lvaindices1910.acepta.com/v01/0000000_1721614177_1011351435_154039272_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15309;  76.379.570-5;  99.289.000-2;METLIFE CHILE SEGUROS DE VIDA S.A.;10-10-2019 11:20;09-10-2019;1262941;0;239959;1502900;[ ];10-10-2019 11:23;ACEPTADO_POR_EL_SII;2019-10-10 11:23:07.216 TrackID: 4062087820;10-10-2019 11:25;ACEPTADO_CON_RECEPCION_TECNICA;Emite: dteprov@metlife.cl Glosa: DTE Recibido OK (0);http://lvaindices1910.acepta.com/v01/0000000_1721614177_1011202620_154039140_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15308;  76.379.570-5;  99.289.000-2;METLIFE CHILE SEGUROS DE VIDA S.A.;10-10-2019 11:20;09-10-2019;280654;0;53324;333978;;10-10-2019 11:23;ACEPTADO_POR_EL_SII;2019-10-10 11:23:07.216 TrackID: 4062087820;10-10-2019 11:25;ACEPTADO_CON_RECEPCION_TECNICA;Emite: dteprov@metlife.cl Glosa: DTE Recibido OK (0);http://lvaindices1910.acepta.com/v01/0000000_1721614177_1011202420_154039139_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15307;  76.379.570-5;  99.289.000-2;METLIFE CHILE SEGUROS DE VIDA S.A.;10-10-2019 11:20;09-10-2019;701634;0;133310;834944;[ ];10-10-2019 11:23;ACEPTADO_POR_EL_SII;2019-10-10 11:23:07.216 TrackID: 4062087820;10-10-2019 11:25;ACEPTADO_CON_RECEPCION_TECNICA;Emite: dteprov@metlife.cl Glosa: DTE Recibido OK (0);http://lvaindices1910.acepta.com/v01/0000000_1721614177_1011202120_154039138_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15306;  76.379.570-5;  99.289.000-2;METLIFE CHILE SEGUROS DE VIDA S.A.;10-10-2019 11:20;09-10-2019;420980;0;79986;500966;[ ];10-10-2019 11:23;ACEPTADO_POR_EL_SII;2019-10-10 11:23:07.216 TrackID: 4062087820;10-10-2019 11:25;ACEPTADO_CON_RECEPCION_TECNICA;Emite: dteprov@metlife.cl Glosa: DTE Recibido OK (0);http://lvaindices1910.acepta.com/v01/0000000_1721614177_1011201820_154039137_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15305;  76.379.570-5;  99.289.000-2;METLIFE CHILE SEGUROS DE VIDA S.A.;10-10-2019 11:20;09-10-2019;140327;0;26662;166989;[ ];10-10-2019 11:23;ACEPTADO_POR_EL_SII;2019-10-10 11:23:07.216 TrackID: 4062087820;10-10-2019 11:25;ACEPTADO_CON_RECEPCION_TECNICA;Emite: dteprov@metlife.cl Glosa: DTE Recibido OK (0);http://lvaindices1910.acepta.com/v01/0000000_1721614177_1011201420_154039134_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15304;  76.379.570-5;  77.622.740-4;LARRAIN VIAL SERVICIOS PROFESIONALES LIMITADA;10-10-2019 11:14;09-10-2019;336784;0;63989;400773;[ ];10-10-2019 11:18;ACEPTADO_POR_EL_SII;2019-10-10 11:18:00.44 TrackID: 4062058666;10-10-2019 11:56;ACEPTADO_CON_RECEPCION_TECNICA;Emite: lvprofesionalesrecepcion@custodium.com Glosa: Envio Recibido Conforme (0);http://lvaindices1910.acepta.com/v01/0000000_1721614177_1011144014_154039047_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15303;  76.379.570-5;  76.017.206-5;GFI BROKERS (CHILE) AGENTES DE VALORES SPA.;10-10-2019 11:14;09-10-2019;841961;0;159973;1001934;[ ];10-10-2019 11:18;ACEPTADO_POR_EL_SII;2019-10-10 11:18:00.44 TrackID: 4062058666;10-10-2019 11:22;ACEPTADO_CON_RECEPCION_TECNICA;Emite: 76017206-5@prd.inbox.febos.cl Glosa: DTE Recibido OK (0);http://lvaindices1910.acepta.com/v01/0000000_1721614177_1011143814_154039042_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15302;  76.379.570-5;  76.513.692-K;CG SERVICIOS FINANCIEROS LIMITADA;10-10-2019 11:14;09-10-2019;477111;0;90651;567762;[ ];10-10-2019 11:18;ACEPTADO_POR_EL_SII;2019-10-10 11:18:00.44 TrackID: 4062058666;10-10-2019 11:50;ACEPTADO_CON_RECEPCION_TECNICA;Emite: intercambio@dtebcn.cl Glosa: ACUSE RECIBO AUTOMATICO (0);http://lvaindices1910.acepta.com/v01/0000000_1721614177_1011143414_154039037_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15301;  76.379.570-5;  96.551.730-8;BOLSA ELECTRONICA DE CHILE, BOLSA DE VALORES;10-10-2019 11:14;09-10-2019;196457;0;37327;233784;[ ];10-10-2019 11:18;ACEPTADO_POR_EL_SII;2019-10-10 11:18:00.44 TrackID: 4062058666;10-10-2019 11:18;ENVIADO_POR_INTERCAMBIO;Recibe: dte@bolchile.cl;http://lvaindices1910.acepta.com/v01/0000000_1721614177_1011143114_154039035_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15300;  76.379.570-5;  99.024.000-0;Receptor no Electronico;10-10-2019 11:14;09-10-2019;196457;0;37327;233784;[ ];10-10-2019 11:18;ACEPTADO_POR_EL_SII;2019-10-10 11:18:00.44 TrackID: 4062058666;;NO_ELECTRONICO;;http://lvaindices1910.acepta.com/v01/0000000_1721614177_1011142914_154039034_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15299;  76.379.570-5;  96.837.640-3;BNP PARIBAS CARDIF SEGUROS GENERALES S.A.;10-10-2019 11:14;09-10-2019;238555;0;45325;283880;[ ];10-10-2019 11:18;ACEPTADO_POR_EL_SII;2019-10-10 11:18:00.44 TrackID: 4062058666;10-10-2019 11:20;ACEPTADO_CON_RECEPCION_TECNICA;Emite: grales@facturacion.cardif.cl Glosa: DTE Recibido OK (0);http://lvaindices1910.acepta.com/v01/0000000_1721614177_1011142614_154039033_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15298;  76.379.570-5;  94.716.000-1;RENTA NACIONAL CIA DE SEGUROS DE VIDA S A;10-10-2019 11:14;09-10-2019;631470;0;119979;751449;[ ];10-10-2019 11:18;ACEPTADO_POR_EL_SII;2019-10-10 11:18:00.44 TrackID: 4062058666;10-10-2019 11:22;ACEPTADO_CON_RECEPCION_TECNICA;Emite: rentavida_dte@paperless.cl Glosa: DTE Recibido OK (0);http://lvaindices1910.acepta.com/v01/0000000_1721614177_1011142314_154039031_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15297;  76.379.570-5;  70.015.580-3;INSTITUTO DE SEGURIDAD DEL TRABAJO;10-10-2019 11:14;09-10-2019;196457;0;37327;233784;[ ];10-10-2019 11:18;ACEPTADO_POR_EL_SII;2019-10-10 11:18:00.44 TrackID: 4062058666;10-10-2019 11:48;ACEPTADO_CON_RECEPCION_TECNICA;Emite: intercambio_sii@ist.cl Glosa: DTE Recibido OK (0);http://lvaindices1910.acepta.com/v01/0000000_1721614177_1011142014_154039026_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15296;  76.379.570-5;  60.818.000-1;Receptor no Electronico;10-10-2019 11:14;09-10-2019;2245228;0;426593;2671821;[ ];10-10-2019 11:18;ACEPTADO_POR_EL_SII;2019-10-10 11:18:00.44 TrackID: 4062058666;;NO_ELECTRONICO;;http://lvaindices1910.acepta.com/v01/0000000_1721614177_1011141714_154039024_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15295;  76.379.570-5;  96.571.890-7;COMPANIA DE SEGUROS CONFUTURO S.A.;10-10-2019 11:14;09-10-2019;561307;0;106648;667955;[ ];10-10-2019 11:18;ACEPTADO_POR_EL_SII;2019-10-10 11:18:00.44 TrackID: 4062058666;10-10-2019 11:20;ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA;Receptor: recepcion-dte3@blueline.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  ASPMX2.GOOGLEMAIL.COM Codigo de Respuesta:  250 2.0.0 OK  1570717128 q41si5809129pja.52 - gsmtp.;http://lvaindices1910.acepta.com/v01/0000000_1721614177_1011141414_154039022_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15294;  76.379.570-5;  96.588.080-1;PRINCIPAL COMPANIA DE SEGUROS DE VIDA CHILE S A;10-10-2019 11:13;09-10-2019;140327;0;26662;166989;[ ];10-10-2019 11:18;ACEPTADO_POR_EL_SII;2019-10-10 11:18:00.44 TrackID: 4062058666;10-10-2019 11:20;ACEPTADO_CON_RECEPCION_TECNICA;Emite: pfg_pvida@artikos.cl Glosa: Env\303\255o Recibido Conforme. (0);http://lvaindices1910.acepta.com/v01/0000000_1721614177_1011134113_154039011_?k=98b8e92fce86e740d82d52fa6452de54;;;Crédito;;09-11-2019;;;;
110;factura_exportacion;1304;  76.379.570-5;  55.555.555-5;Receptor no Electronico;09-10-2019 20:16;09-10-2019;0;21000;0;21000;;09-10-2019 20:20;ACEPTADO_POR_EL_SII;2019-10-09 20:20:05.545 TrackID: 4060882776;;NO_ELECTRONICO;;http://lvaindices1910.acepta.com/v01/0000000_1721614177_0920162816_154034736_?k=98b8e92fce86e740d82d52fa6452de54;"[{""Nro.Ref"":""1"",""Tipo"":""803"",""Folio"":""1"",""Fecha"":""2017-06-01"",""Razon Ref"":""""}]";3;;;09-11-2019;;;;
112;nota_credito_exportacion;64;  76.379.570-5;  55.555.555-5;Receptor no Electronico;09-10-2019 20:12;09-10-2019;0;6000;0;6000;;09-10-2019 20:15;ACEPTADO_CON_REPAROS_POR_EL_SII;2019-10-09 20:15:58.602 TrackID: 4060877770 Estado: RPR - DTE Aceptado con Reparos Detalle:  (REF-2-826) REPARO- Export.: Falta la Resolución del SNA;;NO_ELECTRONICO;;http://lvaindices1910.acepta.com/v01/0000000_1721614177_0920123912_154034725_?k=98b8e92fce86e740d82d52fa6452de54;"[{""Nro.Ref"":""1"",""Tipo"":""110"",""Folio"":""1302"",""Fecha"":""2019-10-09"",""Razon Ref"":""Anula Documento: Duplicado"",""CodRef"":""1""}]";3;;;09-11-2019;;;;
110;factura_exportacion;1303;  76.379.570-5;  55.555.555-5;Receptor no Electronico;09-10-2019 20:06;09-10-2019;0;12240;0;12240;;09-10-2019 20:08;ACEPTADO_POR_EL_SII;2019-10-09 20:08:45.082 TrackID: 4060867942;;NO_ELECTRONICO;;http://lvaindices1910.acepta.com/v01/0000000_1721614177_0920060306_154034712_?k=98b8e92fce86e740d82d52fa6452de54;"[{""Nro.Ref"":""1"",""Tipo"":""803"",""Folio"":""1"",""Fecha"":""2019-08-05"",""Razon Ref"":""""}]";3;;;09-11-2019;;;;
110;factura_exportacion;1302;  76.379.570-5;  55.555.555-5;Receptor no Electronico;09-10-2019 19:58;09-10-2019;0;6000;0;6000;;09-10-2019 20:02;ACEPTADO_POR_EL_SII;2019-10-09 20:02:31.377 TrackID: 4060854260;;NO_ELECTRONICO;;http://lvaindices1910.acepta.com/v01/0000000_1721614177_0919580058_154034695_?k=98b8e92fce86e740d82d52fa6452de54;;3;;;09-11-2019;;;;
33;factura_electronica;15293;  76.379.570-5;  80.962.600-8;TANNER CORREDORES DE BOLSA S A;09-10-2019 19:45;09-10-2019;2000000;0;380000;2380000;;09-10-2019 19:48;ACEPTADO_POR_EL_SII;2019-10-09 19:48:47.512 TrackID: 4060832548;09-10-2019 19:51;ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA;Receptor: 809626008dte@mail.bcs.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mailcleaner.zboxapp.com Codigo de Respuesta:  250 OK id=1iIKnO-00019q-M1.;http://lvaindices1910.acepta.com/v01/0000000_1721614177_0919455345_154034672_?k=98b8e92fce86e740d82d52fa6452de54;;;Crédito;;09-11-2019;;;;
33;factura_electronica;15292;  76.379.570-5;  80.962.600-8;TANNER CORREDORES DE BOLSA S A;09-10-2019 19:44;09-10-2019;982287;0;186635;1168922;[ ];09-10-2019 19:48;ACEPTADO_POR_EL_SII;2019-10-09 19:48:47.512 TrackID: 4060832548;09-10-2019 19:51;ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA;Receptor: 809626008dte@mail.bcs.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mailcleaner.zboxapp.com Codigo de Respuesta:  250 OK id=1iIKnO-00019q-M1.;http://lvaindices1910.acepta.com/v01/0000000_1721614177_0919444444_154034670_?k=98b8e92fce86e740d82d52fa6452de54;;;Crédito;;09-11-2019;;;;
33;factura_electronica;15291;  76.379.570-5;  84.177.300-4;BTG PACTUAL CHILE SA CORREDORES DE BOLSA;09-10-2019 19:39;09-10-2019;1122614;0;213297;1335911;[ ];09-10-2019 19:42;ACEPTADO_POR_EL_SII;2019-10-09 19:42:43.884 TrackID: 4060824216;09-10-2019 20:01;ACEPTADO_CON_RECEPCION_TECNICA;Emite: btgpactualrecepcion@custodium.com Glosa: Envio Recibido Conforme (0);http://lvaindices1910.acepta.com/v01/0000000_1721614177_0919391839_154034617_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15290;  76.379.570-5;  84.177.300-4;BTG PACTUAL CHILE SA CORREDORES DE BOLSA;09-10-2019 19:39;09-10-2019;280654;0;53324;333978;[ ];09-10-2019 19:42;ACEPTADO_POR_EL_SII;2019-10-09 19:42:43.884 TrackID: 4060824216;09-10-2019 20:07;ACEPTADO_CON_RECEPCION_TECNICA;Emite: btgpactualrecepcion@custodium.com Glosa: Envio Recibido Conforme (0);http://lvaindices1910.acepta.com/v01/0000000_1721614177_0919391439_154034616_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15289;  76.379.570-5;  96.515.580-5;VALORES SECURITY S A CORREDORES DE BOLSA;09-10-2019 19:35;09-10-2019;280654;0;53324;333978;[ ];09-10-2019 19:39;ACEPTADO_POR_EL_SII;2019-10-09 19:39:37.969 TrackID: 4060817618;10-10-2019 11:50;ACEPTADO_CON_NOTIFICACION_COMERCIAL;Emite: vls_dte@paperless.cl Glosa: Documento aprobado comercialmente (0);http://lvaindices1910.acepta.com/v01/0000000_1721614177_0919353635_154034607_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15288;  76.379.570-5;  80.537.000-9;LARRAIN VIAL SA CORREDORA DE BOLSA;09-10-2019 19:35;09-10-2019;280654;0;53324;333978;;09-10-2019 19:39;ACEPTADO_POR_EL_SII;2019-10-09 19:39:37.969 TrackID: 4060817618;09-10-2019 20:05;ACEPTADO_CON_RECEPCION_TECNICA;Emite: larrainvialcdbrecepcion@custodium.com Glosa: Envio Recibido Conforme (0);http://lvaindices1910.acepta.com/v01/0000000_1721614177_0919353335_154034605_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15287;  76.379.570-5;  96.899.230-9;EUROAMERICA CORREDORES DE BOLSA S A;09-10-2019 19:35;09-10-2019;2806535;0;533242;3339777;[ ];09-10-2019 19:39;ACEPTADO_POR_EL_SII;2019-10-09 19:39:37.969 TrackID: 4060817618;09-10-2019 19:45;ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA;Receptor: 968992309pro@mail.bcs.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mailcleaner.zboxapp.com Codigo de Respuesta:  250 OK id=1iIKhP-0000aN-4N.;http://lvaindices1910.acepta.com/v01/0000000_1721614177_0919352935_154034604_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15286;  76.379.570-5;  96.564.330-3;BANCOESTADO SA CORREDORES DE BOLSA;09-10-2019 19:35;09-10-2019;589372;0;111981;701353;;09-10-2019 19:39;ACEPTADO_POR_EL_SII;2019-10-09 19:39:37.969 TrackID: 4060817618;09-10-2019 19:46;ACEPTADO_CON_RECEPCION_TECNICA;Emite: 965643303pro@mail.bcs.cl Glosa: Envio Recibido Conforme (0);http://lvaindices1910.acepta.com/v01/0000000_1721614177_0919352635_154034603_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15285;  76.379.570-5;  76.245.069-0;STF AGENTE DE VALORES SPA;09-10-2019 19:35;09-10-2019;140327;0;26662;166989;[ ];09-10-2019 19:39;ACEPTADO_POR_EL_SII;2019-10-09 19:39:37.969 TrackID: 4060817618;09-10-2019 19:46;ACEPTADO_CON_RECEPCION_TECNICA;Emite: inbox@cloud.gdexpress.cl Glosa: DTE Recibido OK (0);http://lvaindices1910.acepta.com/v01/0000000_1721614177_0919352235_154034601_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
33;factura_electronica;15284;  76.379.570-5;  96.489.000-5;CREDICORP CAPITAL S.A. CORREDORES DE BOLSA;09-10-2019 19:35;09-10-2019;252588;0;47992;300580;[ ];09-10-2019 19:39;ACEPTADO_POR_EL_SII;2019-10-09 19:39:37.969 TrackID: 4060817618;09-10-2019 19:44;ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA;Receptor: 964890005pro@mail.bcs.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mailcleaner.zboxapp.com Codigo de Respuesta:  250 OK id=1iIKhP-0000aO-5S.;http://lvaindices1910.acepta.com/v01/0000000_1721614177_0919351835_154034599_?k=98b8e92fce86e740d82d52fa6452de54;;;;;09-11-2019;;;;
