tipo,tipo_documento,folio,emisor,receptor,razon_social_receptor,publicacion,emision,monto_neto,monto_exento,monto_iva,monto_total,impuestos,fecha_sii,estado_sii,informacion_sii,fecha_intercambio,estado_intercambio,informacion_intercambio,uri,referencias,indservicio,condicion_pago,tipofactesp,fecha_vencimiento,estado_reclamo_mercaderia,fecha_reclamo_mercaderia,estado_reclamo_contenido,fecha_reclamo_contenido
33,factura_electronica,14812,  76.379.570-5,  77.750.920-9,ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,11/07/2019 13:33,10/07/2019,1118137,0,212446,1330583,,11/07/2019 13:38,ACEPTADO_POR_EL_SII,2019-07-11 13:38:40.589 TrackID: 3850488928,11/07/2019 13:44,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,Receptor: dte_euagf@artikos.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  mail.artikos.cl Servidor Remoto:  localhost Codigo de Respuesta:  250 2.0.0 Ok: queued as 41B61521A9.,http://lvaindices1907.acepta.com/v01/0000000_1721614177_1113331733_142115424_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14811,  76.379.570-5,  77.750.920-9,ZURICH CHILE ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,11/07/2019 13:33,10/07/2019,279534,0,53111,332645,,11/07/2019 13:38,ACEPTADO_POR_EL_SII,2019-07-11 13:38:40.589 TrackID: 3850488928,11/07/2019 13:44,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,Receptor: dte_euagf@artikos.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  mail.artikos.cl Servidor Remoto:  localhost Codigo de Respuesta:  250 2.0.0 Ok: queued as 41B61521A9.,http://lvaindices1907.acepta.com/v01/0000000_1721614177_1113331533_142115399_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14810,  76.379.570-5,  96.955.500-K,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,11/07/2019 13:17,10/07/2019,83860,0,15933,99793,,11/07/2019 13:20,ACEPTADO_POR_EL_SII,2019-07-11 13:20:21.588 TrackID: 3850431134,11/07/2019 13:28,ACEPTADO_CON_RECEPCION_TECNICA,Emite: larrainvialagfrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1907.acepta.com/v01/0000000_1721614177_1113175017_142105316_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14809,  76.379.570-5,  96.955.500-K,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,11/07/2019 13:17,10/07/2019,139767,0,26556,166323,[ ],11/07/2019 13:20,ACEPTADO_POR_EL_SII,2019-07-11 13:20:21.588 TrackID: 3850431134,11/07/2019 13:29,ACEPTADO_CON_RECEPCION_TECNICA,Emite: larrainvialagfrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1907.acepta.com/v01/0000000_1721614177_1113174717_142105286_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14808,  76.379.570-5,  96.955.500-K,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,11/07/2019 13:17,10/07/2019,559068,0,106223,665291,,11/07/2019 13:20,ACEPTADO_POR_EL_SII,2019-07-11 13:20:21.588 TrackID: 3850431134,11/07/2019 13:28,ACEPTADO_CON_RECEPCION_TECNICA,Emite: larrainvialagfrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1907.acepta.com/v01/0000000_1721614177_1113174417_142105252_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14807,  76.379.570-5,  96.955.500-K,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,11/07/2019 13:17,10/07/2019,1118137,0,212446,1330583,[ ],11/07/2019 13:20,ACEPTADO_POR_EL_SII,2019-07-11 13:20:21.588 TrackID: 3850431134,11/07/2019 13:28,ACEPTADO_CON_RECEPCION_TECNICA,Emite: larrainvialagfrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1907.acepta.com/v01/0000000_1721614177_1113174117_142105216_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14806,  76.379.570-5,  96.955.500-K,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,11/07/2019 13:17,10/07/2019,559068,0,106223,665291,[ ],11/07/2019 13:20,ACEPTADO_POR_EL_SII,2019-07-11 13:20:21.588 TrackID: 3850431134,11/07/2019 13:28,ACEPTADO_CON_RECEPCION_TECNICA,Emite: larrainvialagfrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1907.acepta.com/v01/0000000_1721614177_1113173817_142105180_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14805,  76.379.570-5,  96.955.500-K,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,11/07/2019 13:17,10/07/2019,279534,0,53111,332645,[ ],11/07/2019 13:20,ACEPTADO_POR_EL_SII,2019-07-11 13:20:21.588 TrackID: 3850431134,11/07/2019 13:28,ACEPTADO_CON_RECEPCION_TECNICA,Emite: larrainvialagfrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1907.acepta.com/v01/0000000_1721614177_1113173617_142105150_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14804,  76.379.570-5,  96.955.500-K,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,11/07/2019 13:17,10/07/2019,139767,0,26556,166323,[ ],11/07/2019 13:20,ACEPTADO_POR_EL_SII,2019-07-11 13:20:21.588 TrackID: 3850431134,11/07/2019 13:28,ACEPTADO_CON_RECEPCION_TECNICA,Emite: larrainvialagfrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1907.acepta.com/v01/0000000_1721614177_1113173317_142105116_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14803,  76.379.570-5,  96.955.500-K,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,11/07/2019 13:17,10/07/2019,419301,0,79667,498968,[ ],11/07/2019 13:20,ACEPTADO_POR_EL_SII,2019-07-11 13:20:21.588 TrackID: 3850431134,11/07/2019 13:28,ACEPTADO_CON_RECEPCION_TECNICA,Emite: larrainvialagfrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1907.acepta.com/v01/0000000_1721614177_1113173017_142105087_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14802,  76.379.570-5,  96.955.500-K,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,11/07/2019 13:17,10/07/2019,838603,0,159335,997938,[ ],11/07/2019 13:20,ACEPTADO_POR_EL_SII,2019-07-11 13:20:21.588 TrackID: 3850431134,11/07/2019 13:28,ACEPTADO_CON_RECEPCION_TECNICA,Emite: larrainvialagfrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1907.acepta.com/v01/0000000_1721614177_1113172817_142105059_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14801,  76.379.570-5,  96.955.500-K,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,11/07/2019 13:17,10/07/2019,139767,0,26556,166323,[ ],11/07/2019 13:20,ACEPTADO_POR_EL_SII,2019-07-11 13:20:21.588 TrackID: 3850431134,11/07/2019 13:28,ACEPTADO_CON_RECEPCION_TECNICA,Emite: larrainvialagfrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1907.acepta.com/v01/0000000_1721614177_1113172517_142105031_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14800,  76.379.570-5,  96.955.500-K,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,11/07/2019 13:17,10/07/2019,559068,0,106223,665291,[ ],11/07/2019 13:20,ACEPTADO_POR_EL_SII,2019-07-11 13:20:21.588 TrackID: 3850431134,11/07/2019 13:29,ACEPTADO_CON_RECEPCION_TECNICA,Emite: larrainvialagfrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1907.acepta.com/v01/0000000_1721614177_1113172217_142105002_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14799,  76.379.570-5,  96.955.500-K,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,11/07/2019 13:17,10/07/2019,139767,0,26556,166323,,11/07/2019 13:20,ACEPTADO_POR_EL_SII,2019-07-11 13:20:21.588 TrackID: 3850431134,11/07/2019 13:29,ACEPTADO_CON_RECEPCION_TECNICA,Emite: larrainvialagfrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1907.acepta.com/v01/0000000_1721614177_1113171817_142104970_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14798,  76.379.570-5,  96.955.500-K,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,11/07/2019 13:17,10/07/2019,279534,0,53111,332645,,11/07/2019 13:20,ACEPTADO_POR_EL_SII,2019-07-11 13:20:21.588 TrackID: 3850431134,11/07/2019 13:28,ACEPTADO_CON_RECEPCION_TECNICA,Emite: larrainvialagfrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1907.acepta.com/v01/0000000_1721614177_1113171617_142104932_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14797,  76.379.570-5,  96.966.250-7,BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,11/07/2019 12:58,10/07/2019,559068,0,106223,665291,[ ],11/07/2019 13:02,ACEPTADO_POR_EL_SII,2019-07-11 13:02:01.818 TrackID: 3850367612,11/07/2019 13:10,ACEPTADO_CON_RECEPCION_TECNICA,Emite: btgpactualrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1907.acepta.com/v01/0000000_1721614177_1112581658_142093127_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14796,  76.379.570-5,  96.966.250-7,BTG PACTUAL CHILE S.A. ADMINISTRADORA GENERAL DE FONDOS,11/07/2019 12:58,10/07/2019,1006323,0,191201,1197524,[ ],11/07/2019 13:02,ACEPTADO_POR_EL_SII,2019-07-11 13:02:01.818 TrackID: 3850367612,11/07/2019 13:09,ACEPTADO_CON_RECEPCION_TECNICA,Emite: btgpactualrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1907.acepta.com/v01/0000000_1721614177_1112581358_142093118_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14795,  76.379.570-5,  84.177.300-4,BTG PACTUAL CHILE SA CORREDORES DE BOLSA,11/07/2019 12:44,10/07/2019,1118137,0,212446,1330583,,11/07/2019 12:47,ACEPTADO_POR_EL_SII,2019-07-11 12:47:48.12 TrackID: 3850315988,11/07/2019 12:51,ACEPTADO_CON_RECEPCION_TECNICA,Emite: btgpactualrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1907.acepta.com/v01/0000000_1721614177_1112441644_142088311_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14794,  76.379.570-5,  84.177.300-4,BTG PACTUAL CHILE SA CORREDORES DE BOLSA,11/07/2019 12:44,10/07/2019,279534,0,53111,332645,[ ],11/07/2019 12:47,ACEPTADO_POR_EL_SII,2019-07-11 12:47:48.12 TrackID: 3850315988,11/07/2019 12:52,ACEPTADO_CON_RECEPCION_TECNICA,Emite: btgpactualrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1907.acepta.com/v01/0000000_1721614177_1112441344_142088277_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14793,  76.379.570-5,  96.564.330-3,BANCOESTADO SA CORREDORES DE BOLSA,11/07/2019 12:12,10/07/2019,587022,0,111534,698556,[ ],11/07/2019 12:17,ACEPTADO_POR_EL_SII,2019-07-11 12:17:16.446 TrackID: 3850193258,11/07/2019 12:24,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,Receptor: 965643303pro@mail.bcs.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mailcleaner.zboxapp.com Codigo de Respuesta:  250 OK id=1hlbps-0006rw-K5.,http://lvaindices1907.acepta.com/v01/0000000_1721614177_1112125112_142067995_?k=98b8e92fce86e740d82d52fa6452de54,,,Crédito,,10/08/2019,,,,
33,factura_electronica,14792,  76.379.570-5,  96.836.390-5,BANCOESTADO S A ADMINISTRADORA GENERAL DE FONDOS,11/07/2019 12:10,10/07/2019,139767,0,26556,166323,,11/07/2019 12:14,ACEPTADO_POR_EL_SII,2019-07-11 12:14:14.638 TrackID: 3850179946,11/07/2019 12:19,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,Receptor: compras.beagf@bancoestado.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  antispam04.bancoestado.cl Codigo de Respuesta:  250 ok:  Message 129129738 accepted.,http://lvaindices1907.acepta.com/v01/0000000_1721614177_1112101910_142066285_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14791,  76.379.570-5,  96.836.390-5,BANCOESTADO S A ADMINISTRADORA GENERAL DE FONDOS,11/07/2019 12:10,10/07/2019,111814,0,21245,133059,,11/07/2019 12:14,ACEPTADO_POR_EL_SII,2019-07-11 12:14:14.638 TrackID: 3850179946,11/07/2019 12:19,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,Receptor: compras.beagf@bancoestado.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  antispam04.bancoestado.cl Codigo de Respuesta:  250 ok:  Message 129129738 accepted.,http://lvaindices1907.acepta.com/v01/0000000_1721614177_1112101610_142066255_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14790,  76.379.570-5,  96.836.390-5,BANCOESTADO S A ADMINISTRADORA GENERAL DE FONDOS,11/07/2019 12:10,10/07/2019,1677205,0,318669,1995874,[ ],11/07/2019 12:14,ACEPTADO_POR_EL_SII,2019-07-11 12:14:14.638 TrackID: 3850179946,11/07/2019 12:19,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,Receptor: compras.beagf@bancoestado.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  antispam04.bancoestado.cl Codigo de Respuesta:  250 ok:  Message 129129738 accepted.,http://lvaindices1907.acepta.com/v01/0000000_1721614177_1112101310_142066224_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14789,  76.379.570-5,  76.240.079-0,ADMINISTRADORA DE FONDOS DE PENSIONES CUPRUM S.A.,11/07/2019 12:05,10/07/2019,838603,0,159335,997938,[ ],11/07/2019 12:09,ACEPTADO_POR_EL_SII,2019-07-11 12:09:11.768 TrackID: 3850159904,11/07/2019 12:33,ACEPTADO_CON_RECEPCION_TECNICA,Emite: pfg_cuprum@artikos.cl Glosa: Env\303\255o Recibido Conforme. (0),http://lvaindices1907.acepta.com/v01/0000000_1721614177_1112051905_142062901_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14788,  76.379.570-5,  76.240.079-0,ADMINISTRADORA DE FONDOS DE PENSIONES CUPRUM S.A.,11/07/2019 12:05,10/07/2019,1118137,0,212446,1330583,[ ],11/07/2019 12:09,ACEPTADO_POR_EL_SII,2019-07-11 12:09:11.768 TrackID: 3850159904,11/07/2019 12:33,ACEPTADO_CON_RECEPCION_TECNICA,Emite: pfg_cuprum@artikos.cl Glosa: Env\303\255o Recibido Conforme. (0),http://lvaindices1907.acepta.com/v01/0000000_1721614177_1112051605_142062864_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14787,  76.379.570-5,  76.240.079-0,ADMINISTRADORA DE FONDOS DE PENSIONES CUPRUM S.A.,11/07/2019 12:05,10/07/2019,1229950,0,233691,1463641,[ ],11/07/2019 12:09,ACEPTADO_POR_EL_SII,2019-07-11 12:09:11.768 TrackID: 3850159904,11/07/2019 12:33,ACEPTADO_CON_RECEPCION_TECNICA,Emite: pfg_cuprum@artikos.cl Glosa: Env\303\255o Recibido Conforme. (0),http://lvaindices1907.acepta.com/v01/0000000_1721614177_1112051405_142062831_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14786,  76.379.570-5,  76.379.289-7,ASESORIAS TYNDALL SPA,11/07/2019 11:27,10/07/2019,279534,0,53111,332645,[ ],11/07/2019 11:30,ACEPTADO_POR_EL_SII,2019-07-11 11:30:26.074 TrackID: 3850001002,11/07/2019 11:31,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,Receptor: FacturacionMIPYME@sii.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mxmail.sii.cl Codigo de Respuesta:  250 ok:  Message 345387148 accepted.,http://lvaindices1907.acepta.com/v01/0000000_1721614177_1111273727_142044502_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14785,  76.379.570-5,  76.017.206-5,GFI BROKERS (CHILE) AGENTES DE VALORES SPA.,11/07/2019 11:27,10/07/2019,838603,0,159335,997938,,11/07/2019 11:30,ACEPTADO_POR_EL_SII,2019-07-11 11:30:26.074 TrackID: 3850001002,11/07/2019 11:33,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,Receptor: contacto@gfidte.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  gfidte.cl Codigo de Respuesta:  250 OK id=1hlb3z-009Fpy-Id.,http://lvaindices1907.acepta.com/v01/0000000_1721614177_1111273427_142044470_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14784,  76.379.570-5,  99.024.000-0,Receptor no Electronico,11/07/2019 11:27,10/07/2019,195674,0,37178,232852,[ ],11/07/2019 11:30,ACEPTADO_POR_EL_SII,2019-07-11 11:30:26.074 TrackID: 3850001002,,NO_ELECTRONICO,,http://lvaindices1907.acepta.com/v01/0000000_1721614177_1111273227_142044438_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
33,factura_electronica,14783,  76.379.570-5,  96.571.890-7,COMPANIA DE SEGUROS CONFUTURO S.A.,11/07/2019 11:27,10/07/2019,559068,0,106223,665291,[ ],11/07/2019 11:30,ACEPTADO_POR_EL_SII,2019-07-11 11:30:26.074 TrackID: 3850001002,11/07/2019 11:31,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,Receptor: recepcion-dte3@blueline.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  ASPMX2.GOOGLEMAIL.COM Codigo de Respuesta:  250 2.0.0 OK  1562859095 o4si5137256plb.274 - gsmtp.,http://lvaindices1907.acepta.com/v01/0000000_1721614177_1111272927_142044405_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/08/2019,,,,
