tipo,tipo_documento,folio,emisor,receptor,razon_social_receptor,publicacion,emision,monto_neto,monto_exento,monto_iva,monto_total,impuestos,fecha_sii,estado_sii,informacion_sii,fecha_intercambio,estado_intercambio,informacion_intercambio,uri,referencias,indservicio,condicion_pago,tipofactesp,fecha_vencimiento,estado_reclamo_mercaderia,fecha_reclamo_mercaderia,estado_reclamo_contenido,fecha_reclamo_contenido
33,factura_electronica,14685,  76.379.570-5,  96.813.520-1,CHILQUINTA ENERGIA S A,12/06/2019 10:26,10/06/2019,111613,0,21206,132819,,12/06/2019 10:28,ENVIADO_AL_SII,2019-06-12 10:28:09.113 TrackID: 3780171610,,,,http://lvaindices1906.acepta.com/v01/0000000_1721614177_1210260026_124388357_?k=98b8e92fce86e740d82d52fa6452de54,"[{""Nro.Ref"":""1"",""Tipo"":""801"",""Folio"":""2500021983"",""Fecha"":""2019-06-10"",""Razon Ref"":""OC 2500021983""}]",,Crédito,,10/07/2019,,,,
33,factura_electronica,14684,  76.379.570-5,  76.555.400-4,TRANSELEC S A,12/06/2019 10:21,10/06/2019,223226,0,42413,265639,[ ],12/06/2019 10:25,ACEPTADO_POR_EL_SII,2019-06-12 10:25:25.643 TrackID: 3780153386,12/06/2019 10:27,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,"Receptor: transelecrecepcion@custodium.com Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  mail.custodium.com Servidor Remoto:  mail.custodium.com Codigo de Respuesta:  250 2.0.0 <transelecrecepcion@custodium.com>     Y1UeCcgKAV3dGAAA/AembA Saved.",http://lvaindices1906.acepta.com/v01/0000000_1721614177_1210210521_124386750_?k=98b8e92fce86e740d82d52fa6452de54,"[{""Nro.Ref"":""1"",""Tipo"":""801"",""Folio"":""4500119137"",""Fecha"":""2019-01-10"",""Razon Ref"":""OC:4500119137""},{""Nro.Ref"":""2"",""Tipo"":""HES"",""Folio"":""1000324344"",""Fecha"":""2019-06-04"",""Razon Ref"":""HES: 1000324344""}]",,Crédito,,10/07/2019,,,,
33,factura_electronica,14683,  76.379.570-5,  81.274.800-9,Receptor no Electronico,12/06/2019 10:16,10/06/2019,334840,0,63620,398460,[ ],12/06/2019 10:19,ACEPTADO_POR_EL_SII,2019-06-12 10:19:18.669 TrackID: 3780135638,,NO_ELECTRONICO,,http://lvaindices1906.acepta.com/v01/0000000_1721614177_1210161816_124385373_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14682,  76.379.570-5,  81.274.800-9,Receptor no Electronico,12/06/2019 10:16,10/06/2019,418550,0,79525,498075,[ ],12/06/2019 10:19,ACEPTADO_POR_EL_SII,2019-06-12 10:19:18.669 TrackID: 3780135638,,NO_ELECTRONICO,,http://lvaindices1906.acepta.com/v01/0000000_1721614177_1210161416_124385358_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14681,  76.379.570-5,  91.999.000-7,PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S A,12/06/2019 10:08,10/06/2019,279033,0,53016,332049,,12/06/2019 10:08,ENVIADO_AL_SII,2019-06-12 10:08:38.407 TrackID: 3780098658,,,,http://lvaindices1906.acepta.com/v01/0000000_1721614177_1210082008_124382247_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14680,  76.379.570-5,  91.999.000-7,PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S A,12/06/2019 10:08,10/06/2019,279033,0,53016,332049,,12/06/2019 10:08,ENVIADO_AL_SII,2019-06-12 10:08:38.407 TrackID: 3780098658,,,,http://lvaindices1906.acepta.com/v01/0000000_1721614177_1210081708_124382229_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14679,  76.379.570-5,  91.999.000-7,PRINCIPAL ADMINISTRADORA GENERAL DE FONDOS S A,12/06/2019 10:08,10/06/2019,558066,0,106033,664099,,12/06/2019 10:08,ENVIADO_AL_SII,2019-06-12 10:08:38.407 TrackID: 3780098658,,,,http://lvaindices1906.acepta.com/v01/0000000_1721614177_1210081308_124382200_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14678,  76.379.570-5,  76.513.692-K,CG SERVICIOS FINANCIEROS LIMITADA,12/06/2019 10:06,10/06/2019,474356,0,90128,564484,,12/06/2019 10:08,ENVIADO_AL_SII,2019-06-12 10:08:38.407 TrackID: 3780098658,,,,http://lvaindices1906.acepta.com/v01/0000000_1721614177_1210063206_124381603_?k=98b8e92fce86e740d82d52fa6452de54,,,Crédito,,10/07/2019,,,,
33,factura_electronica,14677,  76.379.570-5,  96.588.080-1,PRINCIPAL COMPANIA DE SEGUROS DE VIDA CHILE S A,12/06/2019 09:58,10/06/2019,139517,0,26508,166025,[ ],12/06/2019 10:03,ACEPTADO_POR_EL_SII,2019-06-12 10:02:59.356 TrackID: 3780070670,12/06/2019 10:10,ACEPTADO_CON_RECEPCION_TECNICA,Emite: pfg_pvida@artikos.cl Glosa: Env\303\255o Recibido Conforme. (0),http://lvaindices1906.acepta.com/v01/0000000_1721614177_1209585458_124380567_?k=98b8e92fce86e740d82d52fa6452de54,,,Crédito,,10/07/2019,,,,
33,factura_electronica,14676,  76.379.570-5,  96.564.330-3,BANCOESTADO SA CORREDORES DE BOLSA,12/06/2019 09:54,10/06/2019,585969,0,111334,697303,[ ],12/06/2019 15:15,ACEPTADO_POR_EL_SII,2019-06-12 15:15:32.424233-04 TrackID: 3780059828,12/06/2019 15:23,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,Receptor: 965643303pro@mail.bcs.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mailcleaner.zboxapp.com Codigo de Respuesta:  250 OK id=1hb8oE-0004T1-8p.,http://lvaindices1906.acepta.com/v01/0000000_1721614177_1209543654_124379562_?k=98b8e92fce86e740d82d52fa6452de54,,,Crédito,,10/07/2019,,,,
33,factura_electronica,14675,  76.379.570-5,  96.667.040-1,SANTANDER ASSET MANAGEMENT S A ADMINISTRADORA GENERAL DE FONDOS,11/06/2019 17:44,10/06/2019,1730005,0,328701,2058706,[ ],11/06/2019 17:49,ACEPTADO_POR_EL_SII,2019-06-11 17:49:41.809 TrackID: 3778930960,11/06/2019 17:51,RECHAZADO_POR_SERVIDOR_CORREO,Receptor: recepciondte_agfondos@santandersantiago.cl Entrega: Fallida Estado: 5.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mail3.santander.cl Codigo de Respuesta:  550 #5.1.0 Address rejected..,http://lvaindices1906.acepta.com/v01/0000000_1721614177_1117441844_123878143_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14674,  76.379.570-5,  96.667.040-1,SANTANDER ASSET MANAGEMENT S A ADMINISTRADORA GENERAL DE FONDOS,11/06/2019 17:44,10/06/2019,167420,0,31810,199230,[ ],11/06/2019 17:49,ACEPTADO_POR_EL_SII,2019-06-11 17:49:41.809 TrackID: 3778930960,11/06/2019 17:51,RECHAZADO_POR_SERVIDOR_CORREO,Receptor: recepciondte_agfondos@santandersantiago.cl Entrega: Fallida Estado: 5.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mail3.santander.cl Codigo de Respuesta:  550 #5.1.0 Address rejected..,http://lvaindices1906.acepta.com/v01/0000000_1721614177_1117441644_123878135_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14673,  76.379.570-5,  96.667.040-1,SANTANDER ASSET MANAGEMENT S A ADMINISTRADORA GENERAL DE FONDOS,11/06/2019 17:44,10/06/2019,697583,0,132541,830124,[ ],11/06/2019 17:49,ACEPTADO_POR_EL_SII,2019-06-11 17:49:41.809 TrackID: 3778930960,11/06/2019 17:51,RECHAZADO_POR_SERVIDOR_CORREO,Receptor: recepciondte_agfondos@santandersantiago.cl Entrega: Fallida Estado: 5.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mail3.santander.cl Codigo de Respuesta:  550 #5.1.0 Address rejected..,http://lvaindices1906.acepta.com/v01/0000000_1721614177_1117441344_123878120_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14672,  76.379.570-5,  76.318.132-4,Receptor no Electronico,11/06/2019 17:41,10/06/2019,79724,0,15148,94872,[ ],11/06/2019 17:44,ACEPTADO_POR_EL_SII,2019-06-11 17:44:38.856 TrackID: 3778912236,,NO_ELECTRONICO,,http://lvaindices1906.acepta.com/v01/0000000_1721614177_1117413341_123877550_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14671,  76.379.570-5,  76.318.128-6,Receptor no Electronico,11/06/2019 17:41,10/06/2019,79724,0,15148,94872,[ ],11/06/2019 17:44,ACEPTADO_POR_EL_SII,2019-06-11 17:44:38.856 TrackID: 3778912236,,NO_ELECTRONICO,,http://lvaindices1906.acepta.com/v01/0000000_1721614177_1117413041_123877546_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14670,  76.379.570-5,  76.388.177-6,Receptor no Electronico,11/06/2019 17:41,10/06/2019,79724,0,15148,94872,[ ],11/06/2019 17:44,ACEPTADO_POR_EL_SII,2019-06-11 17:44:38.856 TrackID: 3778912236,,NO_ELECTRONICO,,http://lvaindices1906.acepta.com/v01/0000000_1721614177_1117412841_123877535_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14669,  76.379.570-5,  96.684.990-8,MONEDA S.A. ADMINISTRADORA GENERAL DE FONDOS,11/06/2019 17:41,10/06/2019,139517,0,26508,166025,[ ],11/06/2019 17:44,ACEPTADO_POR_EL_SII,2019-06-11 17:44:38.856 TrackID: 3778912236,11/06/2019 17:47,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,Receptor: facturacion@facturachile.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  ASPMX.L.GOOGLE.com Codigo de Respuesta:  250 2.0.0 OK  1560289555 l29si509966edd.330 - gsmtp.,http://lvaindices1906.acepta.com/v01/0000000_1721614177_1117412541_123877529_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14668,  76.379.570-5,  76.427.657-4,Receptor no Electronico,11/06/2019 17:41,10/06/2019,79724,0,15148,94872,[ ],11/06/2019 17:44,ACEPTADO_POR_EL_SII,2019-06-11 17:44:38.856 TrackID: 3778912236,,NO_ELECTRONICO,,http://lvaindices1906.acepta.com/v01/0000000_1721614177_1117412241_123877517_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14667,  76.379.570-5,  76.309.115-5,Receptor no Electronico,11/06/2019 17:41,10/06/2019,79724,0,15148,94872,[ ],11/06/2019 17:44,ACEPTADO_POR_EL_SII,2019-06-11 17:44:38.856 TrackID: 3778912236,,NO_ELECTRONICO,,http://lvaindices1906.acepta.com/v01/0000000_1721614177_1117412041_123877503_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14666,  76.379.570-5,  76.308.783-2,Receptor no Electronico,11/06/2019 17:41,10/06/2019,79724,0,15148,94872,[ ],11/06/2019 17:42,ACEPTADO_POR_EL_SII,2019-06-11 17:42:37.052 TrackID: 3778904820,,NO_ELECTRONICO,,http://lvaindices1906.acepta.com/v01/0000000_1721614177_1117411741_123877492_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14665,  76.379.570-5,  76.388.178-4,Receptor no Electronico,11/06/2019 17:41,10/06/2019,79724,0,15148,94872,[ ],11/06/2019 17:42,ACEPTADO_POR_EL_SII,2019-06-11 17:42:37.052 TrackID: 3778904820,,NO_ELECTRONICO,,http://lvaindices1906.acepta.com/v01/0000000_1721614177_1117411441_123877484_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14664,  76.379.570-5,  96.815.680-2,SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,11/06/2019 17:39,10/06/2019,279033,0,53016,332049,[ ],11/06/2019 17:42,ACEPTADO_POR_EL_SII,2019-06-11 17:42:37.052 TrackID: 3778904820,11/06/2019 21:31,ACEPTADO_CON_RECEPCION_TECNICA,Emite: dte.cl@einvoicing.signature-cloud.com Glosa: DTE Recibido OK (0),http://lvaindices1906.acepta.com/v01/0000000_1721614177_1117391639_123877026_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14663,  76.379.570-5,  96.815.680-2,SCOTIA AZUL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,11/06/2019 17:39,10/06/2019,920809,0,174954,1095763,[ ],11/06/2019 17:42,ACEPTADO_POR_EL_SII,2019-06-11 17:42:37.052 TrackID: 3778904820,11/06/2019 21:29,ACEPTADO_CON_RECEPCION_TECNICA,Emite: dte.cl@einvoicing.signature-cloud.com Glosa: DTE Recibido OK (0),http://lvaindices1906.acepta.com/v01/0000000_1721614177_1117391439_123877015_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14662,  76.379.570-5,  96.515.580-5,VALORES SECURITY S A CORREDORES DE BOLSA,11/06/2019 17:30,10/06/2019,279033,0,53016,332049,[ ],11/06/2019 20:26,ACEPTADO_POR_EL_SII,2019-06-11 20:26:12.372872-04 TrackID: 3778868958,12/06/2019 09:42,ACEPTADO_CON_NOTIFICACION_COMERCIAL,Emite: vls_dte@paperless.cl Glosa: Documento aprobado comercialmente (0),http://lvaindices1906.acepta.com/v01/0000000_1721614177_1117301930_123873565_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14661,  76.379.570-5,  96.639.280-0,ADMINISTRADORA GENERAL DE FONDOS SECURITY S A,11/06/2019 17:30,10/06/2019,558066,0,106033,664099,[ ],11/06/2019 20:26,ACEPTADO_POR_EL_SII,2019-06-11 20:26:07.17572-04 TrackID: 3778868958,11/06/2019 21:25,ACEPTADO_CON_RECEPCION_TECNICA,Emite: fms_dte@paperless.cl Glosa: DTE No Recibido - Otros: Envio Rechazado - Error de Schema (99),http://lvaindices1906.acepta.com/v01/0000000_1721614177_1117301630_123873524_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14660,  76.379.570-5,  96.639.280-0,ADMINISTRADORA GENERAL DE FONDOS SECURITY S A,11/06/2019 17:30,10/06/2019,697583,0,132541,830124,[ ],11/06/2019 20:25,ACEPTADO_POR_EL_SII,2019-06-11 20:25:36.236497-04 TrackID: 3778868958,11/06/2019 21:25,ACEPTADO_CON_RECEPCION_TECNICA,Emite: fms_dte@paperless.cl Glosa: DTE Recibido OK (0),http://lvaindices1906.acepta.com/v01/0000000_1721614177_1117301330_123873486_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14659,  76.379.570-5,  96.812.960-0,PENTA VIDA COMPANIA DE SEGUROS VIDA S A,11/06/2019 17:20,10/06/2019,279033,0,53016,332049,[ ],11/06/2019 19:29,ACEPTADO_POR_EL_SII,2019-06-11 19:29:53.526855-04 TrackID: 3778826924,11/06/2019 20:58,ACEPTADO_CON_RECEPCION_TECNICA,Emite: documentostributarios@pentavida.cl Glosa: DTE Recibido OK (0),http://lvaindices1906.acepta.com/v01/0000000_1721614177_1117203820_123866412_?k=98b8e92fce86e740d82d52fa6452de54,,,Crédito,,10/07/2019,,,,
33,factura_electronica,14658,  76.379.570-5,  96.812.960-0,PENTA VIDA COMPANIA DE SEGUROS VIDA S A,11/06/2019 17:19,10/06/2019,348791,0,66270,415061,[ ],11/06/2019 19:29,ACEPTADO_POR_EL_SII,2019-06-11 19:29:49.866345-04 TrackID: 3778826924,11/06/2019 20:57,ACEPTADO_CON_RECEPCION_TECNICA,Emite: documentostributarios@pentavida.cl Glosa: DTE Recibido OK (0),http://lvaindices1906.acepta.com/v01/0000000_1721614177_1117190019_123865138_?k=98b8e92fce86e740d82d52fa6452de54,,,Crédito,,10/07/2019,,,,
33,factura_electronica,14657,  76.379.570-5,  96.826.700-0,COMPASS GROUP S.A ASESORES DE INVERSION,11/06/2019 17:16,10/06/2019,279033,0,53016,332049,[ ],11/06/2019 17:19,ACEPTADO_POR_EL_SII,2019-06-11 17:19:20.12 TrackID: 3778815986,11/06/2019 17:45,ACEPTADO_CON_RECEPCION_TECNICA,Emite: intercambio@dtebcn.cl Glosa: ACUSE RECIBO AUTOMATICO (0),http://lvaindices1906.acepta.com/v01/0000000_1721614177_1117161716_123862971_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14656,  76.379.570-5,  96.826.700-0,COMPASS GROUP S.A ASESORES DE INVERSION,11/06/2019 17:16,10/06/2019,279033,0,53016,332049,[ ],11/06/2019 17:19,ACEPTADO_POR_EL_SII,2019-06-11 17:19:20.12 TrackID: 3778815986,11/06/2019 17:44,ACEPTADO_CON_RECEPCION_TECNICA,Emite: intercambio@dtebcn.cl Glosa: ACUSE RECIBO AUTOMATICO (0),http://lvaindices1906.acepta.com/v01/0000000_1721614177_1117161416_123862930_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14655,  76.379.570-5,  96.804.330-7,COMPASS GROUP CHILE S A ADMINISTRADORA GENERAL DE FONDOS,11/06/2019 17:12,10/06/2019,837099,0,159049,996148,[ ],11/06/2019 17:16,ACEPTADO_POR_EL_SII,2019-06-11 17:16:16.749 TrackID: 3778799810,11/06/2019 17:45,ACEPTADO_CON_RECEPCION_TECNICA,Emite: intercambio@dtebcn.cl Glosa: ACUSE RECIBO AUTOMATICO (0),http://lvaindices1906.acepta.com/v01/0000000_1721614177_1117122512_123859960_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14654,  76.379.570-5,  96.804.330-7,COMPASS GROUP CHILE S A ADMINISTRADORA GENERAL DE FONDOS,11/06/2019 17:12,10/06/2019,334840,0,63620,398460,[ ],11/06/2019 17:16,ACEPTADO_POR_EL_SII,2019-06-11 17:16:16.749 TrackID: 3778799810,11/06/2019 17:45,ACEPTADO_CON_RECEPCION_TECNICA,Emite: intercambio@dtebcn.cl Glosa: ACUSE RECIBO AUTOMATICO (0),http://lvaindices1906.acepta.com/v01/0000000_1721614177_1117122212_123859924_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14653,  76.379.570-5,  96.804.330-7,COMPASS GROUP CHILE S A ADMINISTRADORA GENERAL DE FONDOS,11/06/2019 17:12,10/06/2019,139517,0,26508,166025,[ ],11/06/2019 17:16,ACEPTADO_POR_EL_SII,2019-06-11 17:16:16.749 TrackID: 3778799810,11/06/2019 17:45,ACEPTADO_CON_RECEPCION_TECNICA,Emite: intercambio@dtebcn.cl Glosa: ACUSE RECIBO AUTOMATICO (0),http://lvaindices1906.acepta.com/v01/0000000_1721614177_1117122012_123859883_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
33,factura_electronica,14652,  76.379.570-5,  96.804.330-7,COMPASS GROUP CHILE S A ADMINISTRADORA GENERAL DE FONDOS,11/06/2019 17:12,10/06/2019,139517,0,26508,166025,[ ],11/06/2019 17:16,ACEPTADO_POR_EL_SII,2019-06-11 17:16:16.749 TrackID: 3778799810,11/06/2019 17:44,ACEPTADO_CON_RECEPCION_TECNICA,Emite: intercambio@dtebcn.cl Glosa: ACUSE RECIBO AUTOMATICO (0),http://lvaindices1906.acepta.com/v01/0000000_1721614177_1117121712_123859850_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/07/2019,,,,
