tipo,tipo_documento,folio,emisor,receptor,razon_social_receptor,publicacion,emision,monto_neto,monto_exento,monto_iva,monto_total,impuestos,fecha_sii,estado_sii,informacion_sii,fecha_intercambio,estado_intercambio,informacion_intercambio,uri,referencias,indservicio,condicion_pago,tipofactesp,fecha_vencimiento,estado_reclamo_mercaderia,fecha_reclamo_mercaderia,estado_reclamo_contenido,fecha_reclamo_contenido
33,factura_electronica,15154,  76.379.570-5,  79.532.990-0,BICE INVERSIONES CORREDORES DE BOLSA S A,11/09/2019 09:41,10/09/2019,280485,0,53292,333777,,11/09/2019 09:44,ACEPTADO_POR_EL_SII,2019-09-11 09:44:54.197 TrackID: 3996531102,11/09/2019 09:47,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,Receptor: 795329900pro@mail.bcs.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mailcleaner.zboxapp.com Codigo de Respuesta:  250 OK id=1i821C-0000qP-4E.,http://lvaindices1909.acepta.com/v01/0000000_1721614177_1109412841_153765390_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/10/2019,,,,
33,factura_electronica,15153,  76.379.570-5,  80.537.000-9,LARRAIN VIAL SA CORREDORA DE BOLSA,11/09/2019 09:41,10/09/2019,280485,0,53292,333777,[ ],11/09/2019 09:44,ACEPTADO_POR_EL_SII,2019-09-11 09:44:54.197 TrackID: 3996531102,11/09/2019 09:47,ACEPTADO_CON_RECEPCION_TECNICA,Emite: larrainvialcdbrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1109412541_153765387_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/10/2019,,,,
33,factura_electronica,15152,  76.379.570-5,  96.515.580-5,VALORES SECURITY S A CORREDORES DE BOLSA,11/09/2019 09:41,10/09/2019,280485,0,53292,333777,[ ],11/09/2019 09:44,ACEPTADO_POR_EL_SII,2019-09-11 09:44:54.197 TrackID: 3996531102,11/09/2019 09:59,ACEPTADO_CON_RECEPCION_TECNICA,Emite: vls_dte@paperless.cl Glosa: DTE Recibido OK (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1109412241_153765383_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/10/2019,,,,
33,factura_electronica,15151,  76.379.570-5,  96.899.230-9,EUROAMERICA CORREDORES DE BOLSA S A,11/09/2019 09:41,10/09/2019,2804853,0,532922,3337775,,11/09/2019 09:44,ACEPTADO_POR_EL_SII,2019-09-11 09:44:54.197 TrackID: 3996531102,11/09/2019 09:47,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,Receptor: 968992309pro@mail.bcs.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mailcleaner.zboxapp.com Codigo de Respuesta:  250 OK id=1i821C-0000qZ-AA.,http://lvaindices1909.acepta.com/v01/0000000_1721614177_1109411941_153765379_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/10/2019,,,,
33,factura_electronica,15150,  76.379.570-5,  96.564.330-3,BANCOESTADO SA CORREDORES DE BOLSA,11/09/2019 09:41,10/09/2019,589019,0,111914,700933,[ ],11/09/2019 09:44,ACEPTADO_POR_EL_SII,2019-09-11 09:44:54.197 TrackID: 3996531102,11/09/2019 09:47,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,Receptor: 965643303pro@mail.bcs.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mailcleaner.zboxapp.com Codigo de Respuesta:  250 OK id=1i821B-0000qB-SN.,http://lvaindices1909.acepta.com/v01/0000000_1721614177_1109411741_153765375_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/10/2019,,,,
33,factura_electronica,15149,  76.379.570-5,  97.018.000-1,SCOTIABANK CHILE,11/09/2019 09:41,10/09/2019,701213,0,133230,834443,,11/09/2019 09:44,ACEPTADO_POR_EL_SII,2019-09-11 09:44:54.197 TrackID: 3996531102,11/09/2019 09:49,ACEPTADO_CON_RECEPCION_TECNICA,Emite: recepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1109411441_153765372_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/10/2019,,,,
33,factura_electronica,15148,  76.379.570-5,  97.004.000-5,BANCO DE CHILE,11/09/2019 09:13,10/09/2019,280485,0,53292,333777,[ ],11/09/2019 09:15,ACEPTADO_POR_EL_SII,2019-09-11 09:15:45.293 TrackID: 3996434492,11/09/2019 09:18,ACEPTADO_CON_RECEPCION_TECNICA,Emite: bancochile_rec@artikos.cl Glosa: Env\303\255o Recibido Conforme. (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1109132113_153764801_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/10/2019,,,,
33,factura_electronica,15147,  76.379.570-5,  97.004.000-5,BANCO DE CHILE,11/09/2019 09:13,10/09/2019,981699,0,186523,1168222,[ ],11/09/2019 09:15,ACEPTADO_POR_EL_SII,2019-09-11 09:15:45.293 TrackID: 3996434492,11/09/2019 09:18,ACEPTADO_CON_RECEPCION_TECNICA,Emite: bancochile_rec@artikos.cl Glosa: Env\303\255o Recibido Conforme. (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1109131413_153764800_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/10/2019,,,,
33,factura_electronica,15146,  76.379.570-5,  76.555.400-4,TRANSELEC S A,10/09/2019 23:14,10/09/2019,224388,0,42634,267022,[ ],10/09/2019 23:18,ACEPTADO_POR_EL_SII,2019-09-10 23:18:34.174 TrackID: 3995983752,10/09/2019 23:48,ACEPTADO_CON_RECEPCION_TECNICA,Emite: transelecrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1023141614_153763705_?k=98b8e92fce86e740d82d52fa6452de54,"[{""Nro.Ref"":""1"",""Tipo"":""801"",""Folio"":""4500119137"",""Fecha"":""2019-01-10"",""Razon Ref"":""OC: 4500119137""},{""Nro.Ref"":""2"",""Tipo"":""HES"",""Folio"":""1000330534"",""Fecha"":""2019-09-02"",""Razon Ref"":""HES: 1000330534""}]",,Crédito,,10/10/2019,OTORGA_RECIBO_DE_MERCADERIA_O_SERVICIO,10/09/2019 23:26,,
33,factura_electronica,15145,  76.379.570-5,  96.813.520-1,CHILQUINTA ENERGIA S A,10/09/2019 23:07,10/09/2019,112194,0,21317,133511,[ ],10/09/2019 23:11,ACEPTADO_POR_EL_SII,2019-09-10 23:11:29.85 TrackID: 3995975316,10/09/2019 23:13,ACEPTADO_CON_RECEPCION_TECNICA,Emite: efactura@chilquinta.cl Glosa: DTE Recibido OK (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1023073007_153763701_?k=98b8e92fce86e740d82d52fa6452de54,"[{""Nro.Ref"":""1"",""Tipo"":""801"",""Folio"":""2500021983"",""Fecha"":""2019-09-10"",""Razon Ref"":""OC 2500021983""}]",,Crédito,,10/10/2019,,,,
33,factura_electronica,15144,  76.379.570-5,  77.622.740-4,LARRAIN VIAL SERVICIOS PROFESIONALES LIMITADA,10/09/2019 23:03,10/09/2019,336582,0,63951,400533,[ ],10/09/2019 23:06,ACEPTADO_POR_EL_SII,2019-09-10 23:06:28.066 TrackID: 3995971546,10/09/2019 23:34,ACEPTADO_CON_RECEPCION_TECNICA,Emite: lvprofesionalesrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1023033203_153763697_?k=98b8e92fce86e740d82d52fa6452de54,,,Crédito,,10/10/2019,,,,
33,factura_electronica,15143,  76.379.570-5,  99.003.000-6,COMPANIA DE SEGUROS DE VIDA CAMARA S.A.,10/09/2019 22:58,10/09/2019,140243,0,26646,166889,[ ],10/09/2019 23:02,ACEPTADO_POR_EL_SII,2019-09-10 23:02:27.056 TrackID: 3995966478,10/09/2019 23:08,ACEPTADO_CON_RECEPCION_TECNICA,Emite: recepciondte_vidacamara@azuriandte.com Glosa: Recibido OK. Documento Recibido por el SII. Datos Coinciden con los Registrados. (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1022580758_153763690_?k=98b8e92fce86e740d82d52fa6452de54,,,Crédito,,10/10/2019,,,,
33,factura_electronica,15142,  76.379.570-5,  99.003.000-6,COMPANIA DE SEGUROS DE VIDA CAMARA S.A.,10/09/2019 22:55,10/09/2019,1121941,0,213169,1335110,[ ],10/09/2019 22:58,ACEPTADO_POR_EL_SII,2019-09-10 22:58:47.042 TrackID: 3995963400,10/09/2019 23:04,ACEPTADO_CON_RECEPCION_TECNICA,Emite: recepciondte_vidacamara@azuriandte.com Glosa: Recibido OK. Documento Recibido por el SII. Datos Coinciden con los Registrados. (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1022551255_153763688_?k=98b8e92fce86e740d82d52fa6452de54,,,Crédito,,10/10/2019,,,,
33,factura_electronica,15141,  76.379.570-5,  70.285.100-9,MUTUAL DE SEGURIDAD CAMARA CHILENA DE LA CONSTRUCCION,10/09/2019 22:51,10/09/2019,196340,0,37305,233645,[ ],10/09/2019 22:55,ACEPTADO_POR_EL_SII,2019-09-10 22:55:46.097 TrackID: 3995959990,10/09/2019 23:02,ACEPTADO_CON_RECEPCION_TECNICA,Emite: recepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1022514751_153763684_?k=98b8e92fce86e740d82d52fa6452de54,"[{""Nro.Ref"":""1"",""Tipo"":""801"",""Folio"":""4561054956"",""Fecha"":""2019-09-10"",""Razon Ref"":""""},{""Nro.Ref"":""2"",""Tipo"":""HES"",""Folio"":""5001585571"",""Fecha"":""2019-09-10"",""Razon Ref"":""""}]",,Crédito,,10/10/2019,,,,
33,factura_electronica,15140,  76.379.570-5,  96.812.960-0,PENTA VIDA COMPANIA DE SEGUROS VIDA S A,10/09/2019 22:45,10/09/2019,280485,0,53292,333777,[ ],10/09/2019 22:49,ACEPTADO_POR_EL_SII,2019-09-10 22:49:43.973 TrackID: 3995953664,11/09/2019 04:18,ACEPTADO_CON_RECEPCION_TECNICA,Emite: documentostributarios@pentavida.cl Glosa: DTE Recibido OK (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1022453245_153763673_?k=98b8e92fce86e740d82d52fa6452de54,,,Crédito,,10/10/2019,,,,
33,factura_electronica,15139,  76.379.570-5,  96.812.960-0,PENTA VIDA COMPANIA DE SEGUROS VIDA S A,10/09/2019 22:42,10/09/2019,350607,0,66615,417222,,10/09/2019 22:45,ACEPTADO_POR_EL_SII,2019-09-10 22:45:39.43 TrackID: 3995950720,11/09/2019 04:24,ACEPTADO_CON_RECEPCION_TECNICA,Emite: documentostributarios@pentavida.cl Glosa: DTE Recibido OK (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1022424042_153763671_?k=98b8e92fce86e740d82d52fa6452de54,,,Crédito,,10/10/2019,,,,
33,factura_electronica,15138,  76.379.570-5,  99.279.000-8,EUROAMERICA SEGUROS DE VIDA S A,10/09/2019 22:39,10/09/2019,841456,0,159877,1001333,[ ],10/09/2019 22:42,ACEPTADO_POR_EL_SII,2019-09-10 22:42:36.824 TrackID: 3995947640,10/09/2019 23:04,ACEPTADO_CON_RECEPCION_TECNICA,Emite: euroamericavida_dte@paperless.cl Glosa: DTE Recibido OK (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1022391939_153763668_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/10/2019,,,,
33,factura_electronica,15137,  76.379.570-5,  99.279.000-8,EUROAMERICA SEGUROS DE VIDA S A,10/09/2019 22:39,10/09/2019,420728,0,79938,500666,[ ],10/09/2019 22:42,ACEPTADO_POR_EL_SII,2019-09-10 22:42:36.824 TrackID: 3995947640,10/09/2019 23:04,ACEPTADO_CON_RECEPCION_TECNICA,Emite: euroamericavida_dte@paperless.cl Glosa: DTE Recibido OK (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1022391439_153763667_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/10/2019,,,,
33,factura_electronica,15136,  76.379.570-5,  99.289.000-2,METLIFE CHILE SEGUROS DE VIDA S.A.,10/09/2019 22:35,10/09/2019,280485,0,53292,333777,[ ],10/09/2019 22:38,ACEPTADO_POR_EL_SII,2019-09-10 22:38:35.396 TrackID: 3995943966,10/09/2019 22:43,ACEPTADO_CON_RECEPCION_TECNICA,Emite: dteprov@metlife.cl Glosa: DTE Recibido OK (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1022353035_153763664_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/10/2019,,,,
33,factura_electronica,15135,  76.379.570-5,  99.289.000-2,METLIFE CHILE SEGUROS DE VIDA S.A.,10/09/2019 22:35,10/09/2019,701213,0,133230,834443,[ ],10/09/2019 22:38,ACEPTADO_POR_EL_SII,2019-09-10 22:38:35.396 TrackID: 3995943966,10/09/2019 22:43,ACEPTADO_CON_RECEPCION_TECNICA,Emite: dteprov@metlife.cl Glosa: DTE Recibido OK (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1022352635_153763663_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/10/2019,,,,
33,factura_electronica,15134,  76.379.570-5,  99.289.000-2,METLIFE CHILE SEGUROS DE VIDA S.A.,10/09/2019 22:35,10/09/2019,420728,0,79938,500666,[ ],10/09/2019 22:38,ACEPTADO_POR_EL_SII,2019-09-10 22:38:35.396 TrackID: 3995943966,10/09/2019 22:43,ACEPTADO_CON_RECEPCION_TECNICA,Emite: dteprov@metlife.cl Glosa: DTE Recibido OK (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1022352235_153763662_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/10/2019,,,,
33,factura_electronica,15133,  76.379.570-5,  99.289.000-2,METLIFE CHILE SEGUROS DE VIDA S.A.,10/09/2019 22:35,10/09/2019,1262184,0,239815,1501999,[ ],10/09/2019 22:38,ACEPTADO_POR_EL_SII,2019-09-10 22:38:35.396 TrackID: 3995943966,10/09/2019 22:43,ACEPTADO_CON_RECEPCION_TECNICA,Emite: dteprov@metlife.cl Glosa: DTE Recibido OK (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1022351835_153763661_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/10/2019,,,,
33,factura_electronica,15132,  76.379.570-5,  99.289.000-2,METLIFE CHILE SEGUROS DE VIDA S.A.,10/09/2019 22:35,10/09/2019,140243,0,26646,166889,,10/09/2019 22:38,ACEPTADO_POR_EL_SII,2019-09-10 22:38:35.396 TrackID: 3995943966,10/09/2019 22:43,ACEPTADO_CON_RECEPCION_TECNICA,Emite: dteprov@metlife.cl Glosa: DTE Recibido OK (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1022351435_153763660_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/10/2019,,,,
33,factura_electronica,15131,  76.379.570-5,  96.588.080-1,PRINCIPAL COMPANIA DE SEGUROS DE VIDA CHILE S A,10/09/2019 22:23,10/09/2019,140243,0,26646,166889,[ ],10/09/2019 22:27,ACEPTADO_POR_EL_SII,2019-09-10 22:26:58.676 TrackID: 3995930968,10/09/2019 22:30,ACEPTADO_CON_RECEPCION_TECNICA,Emite: pfg_pvida@artikos.cl Glosa: Env\303\255o Recibido Conforme. (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1022230323_153763648_?k=98b8e92fce86e740d82d52fa6452de54,,,Crédito,,10/10/2019,,,,
33,factura_electronica,15130,  76.379.570-5,  96.656.410-5,BICE VIDA COMPANIA DE SEGUROS S A,10/09/2019 22:01,10/09/2019,448776,0,85267,534043,[ ],10/09/2019 22:04,ACEPTADO_POR_EL_SII,2019-09-10 22:04:30.727 TrackID: 3995907766,10/09/2019 22:06,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,Receptor: dte_prod_bice@smtp.suiteelectronica.com Entrega: Expandido Estado: 2.0.0 Servidor Informante:  smtp.suiteelectronica.com Servidor Remoto:  smtp.suiteelectronica.com Codigo de Respuesta:  alias expanded.,http://lvaindices1909.acepta.com/v01/0000000_1721614177_1022012201_153763631_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/10/2019,,,,
33,factura_electronica,15129,  76.379.570-5,  99.024.000-0,Receptor no Electronico,10/09/2019 22:01,10/09/2019,196340,0,37305,233645,[ ],10/09/2019 22:04,ACEPTADO_POR_EL_SII,2019-09-10 22:04:30.727 TrackID: 3995907766,,NO_ELECTRONICO,,http://lvaindices1909.acepta.com/v01/0000000_1721614177_1022012001_153763630_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/10/2019,,,,
33,factura_electronica,15128,  76.379.570-5,  96.837.640-3,BNP PARIBAS CARDIF SEGUROS GENERALES S.A.,10/09/2019 22:01,10/09/2019,238413,0,45298,283711,[ ],10/09/2019 22:04,ACEPTADO_POR_EL_SII,2019-09-10 22:04:30.727 TrackID: 3995907766,10/09/2019 22:07,ACEPTADO_CON_RECEPCION_TECNICA,Emite: grales@facturacion.cardif.cl Glosa: DTE Recibido OK (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1022011701_153763629_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/10/2019,,,,
33,factura_electronica,15127,  76.379.570-5,  70.015.580-3,INSTITUTO DE SEGURIDAD DEL TRABAJO,10/09/2019 22:01,10/09/2019,196340,0,37305,233645,[ ],10/09/2019 22:04,ACEPTADO_POR_EL_SII,2019-09-10 22:04:30.727 TrackID: 3995907766,10/09/2019 22:43,ACEPTADO_CON_RECEPCION_TECNICA,Emite: intercambio_sii@ist.cl Glosa: DTE Recibido OK (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1022011301_153763628_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/10/2019,,,,
33,factura_electronica,15126,  76.379.570-5,  81.274.800-9,Receptor no Electronico,10/09/2019 19:52,10/09/2019,420728,0,79938,500666,[ ],10/09/2019 19:56,ACEPTADO_POR_EL_SII,2019-09-10 19:56:07.822 TrackID: 3995736462,,NO_ELECTRONICO,,http://lvaindices1909.acepta.com/v01/0000000_1721614177_1019521852_153763442_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/10/2019,,,,
33,factura_electronica,15125,  76.379.570-5,  81.274.800-9,Receptor no Electronico,10/09/2019 19:52,10/09/2019,336582,0,63951,400533,,10/09/2019 19:56,ACEPTADO_POR_EL_SII,2019-09-10 19:56:07.822 TrackID: 3995736462,,NO_ELECTRONICO,,http://lvaindices1909.acepta.com/v01/0000000_1721614177_1019521452_153763441_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/10/2019,,,,
33,factura_electronica,15124,  76.379.570-5,  97.029.000-1,BANCO CENTRAL DE CHILE,10/09/2019 19:41,10/09/2019,336134,0,63865,399999,[ ],10/09/2019 19:43,ACEPTADO_POR_EL_SII,2019-09-10 19:43:52.257 TrackID: 3995716600,10/09/2019 19:58,ACEPTADO_CON_RECEPCION_TECNICA,Emite: dte_prod_bcentral@smtp.suiteelectronica.com Glosa: DTE Recibido OK (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1019410041_153763397_?k=98b8e92fce86e740d82d52fa6452de54,,,Crédito,,10/10/2019,,,,
33,factura_electronica,15123,  76.379.570-5,  97.029.000-1,BANCO CENTRAL DE CHILE,10/09/2019 19:39,10/09/2019,1680672,0,319328,2000000,[ ],10/09/2019 19:43,ACEPTADO_POR_EL_SII,2019-09-10 19:43:52.257 TrackID: 3995716600,10/09/2019 19:58,ACEPTADO_CON_RECEPCION_TECNICA,Emite: dte_prod_bcentral@smtp.suiteelectronica.com Glosa: DTE Recibido OK (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1019394439_153763395_?k=98b8e92fce86e740d82d52fa6452de54,,,Crédito,,10/10/2019,,,,
33,factura_electronica,15122,  76.379.570-5,  96.551.730-8,"BOLSA ELECTRONICA DE CHILE, BOLSA DE VALORES",10/09/2019 19:36,10/09/2019,196340,0,37305,233645,[ ],10/09/2019 19:38,ACEPTADO_POR_EL_SII,2019-09-10 19:38:44.753 TrackID: 3995709102,10/09/2019 19:38,ENVIADO_POR_INTERCAMBIO,Recibe: dte@bolchile.cl,http://lvaindices1909.acepta.com/v01/0000000_1721614177_1019355835_153763389_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/10/2019,,,,
33,factura_electronica,15121,  76.379.570-5,  76.008.832-3,BUENA VISTA CAPITAL S.A.,10/09/2019 19:35,10/09/2019,560971,0,106584,667555,[ ],10/09/2019 19:38,ACEPTADO_POR_EL_SII,2019-09-10 19:38:44.753 TrackID: 3995709102,10/09/2019 21:55,ACEPTADO_CON_RECEPCION_TECNICA,Emite: facturacionmipyme2@sii.cl Glosa: DSR-DTE Recibido Sin Reparos (0),http://lvaindices1909.acepta.com/v01/0000000_1721614177_1019355435_153763388_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/10/2019,,,,
