tipo,tipo_documento,folio,emisor,receptor,razon_social_receptor,publicacion,emision,monto_neto,monto_exento,monto_iva,monto_total,impuestos,fecha_sii,estado_sii,informacion_sii,fecha_intercambio,estado_intercambio,informacion_intercambio,uri,referencias,indservicio,condicion_pago,tipofactesp,fecha_vencimiento,estado_reclamo_mercaderia,fecha_reclamo_mercaderia,estado_reclamo_contenido,fecha_reclamo_contenido
33,factura_electronica,13510,  76.379.570-5,  96.667.040-1,SANTANDER ASSET MANAGEMENT S A ADMINISTRADORA GENERAL DE FONDOS,11/04/2019 18:17,10/04/2019,2212974,0,420465,2633439,[ ],11/04/2019 18:20,ACEPTADO_POR_EL_SII,2019-04-11 18:20:45.787 TrackID: 3642179492,11/04/2019 18:25,RECHAZADO_POR_SERVIDOR_CORREO,Receptor: recepciondte_agfondos@santandersantiago.cl Entrega: Fallida Estado: 5.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mail6.santander.cl Codigo de Respuesta:  550 #5.1.0 Address rejected..,http://lvaindices1904.acepta.com/v01/00000000_1721614177_1118171717_71211145_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13509,  76.379.570-5,  96.634.320-6,SCOTIA ADMINISTRADORA GENERAL DE FONDOS CHILE S.A.,11/04/2019 18:17,10/04/2019,691554,0,131395,822949,[ ],11/04/2019 18:20,ACEPTADO_POR_EL_SII,2019-04-11 18:20:45.787 TrackID: 3642179492,12/04/2019 01:26,ACEPTADO_CON_RECEPCION_TECNICA,Emite: scotiabank@artikos.cl Glosa: Env\303\255o Recibido Conforme. (0),http://lvaindices1904.acepta.com/v01/00000000_1721614177_1118171517_71211121_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13508,  76.379.570-5,  96.667.040-1,SANTANDER ASSET MANAGEMENT S A ADMINISTRADORA GENERAL DE FONDOS,11/04/2019 18:17,10/04/2019,691554,0,131395,822949,[ ],11/04/2019 18:20,ACEPTADO_POR_EL_SII,2019-04-11 18:20:45.787 TrackID: 3642179492,11/04/2019 18:25,RECHAZADO_POR_SERVIDOR_CORREO,Receptor: recepciondte_agfondos@santandersantiago.cl Entrega: Fallida Estado: 5.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mail6.santander.cl Codigo de Respuesta:  550 #5.1.0 Address rejected..,http://lvaindices1904.acepta.com/v01/00000000_1721614177_1118171317_71211100_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13507,  76.379.570-5,  96.812.960-0,PENTA VIDA COMPANIA DE SEGUROS VIDA S A,11/04/2019 18:06,10/04/2019,276622,0,52558,329180,[ ],11/04/2019 18:10,ACEPTADO_POR_EL_SII,2019-04-11 18:10:36.882 TrackID: 3642142354,11/04/2019 18:17,ACEPTADO_CON_RECEPCION_TECNICA,Emite: documentostributarios@pentavida.cl Glosa: DTE No Recibido - Otros: Envio Rechazado - Error de Schema (99),http://lvaindices1904.acepta.com/v01/00000000_1721614177_1118061606_71205023_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13506,  76.379.570-5,  96.812.960-0,PENTA VIDA COMPANIA DE SEGUROS VIDA S A,11/04/2019 18:06,10/04/2019,345777,0,65698,411475,[ ],11/04/2019 18:10,ACEPTADO_POR_EL_SII,2019-04-11 18:10:36.882 TrackID: 3642142354,11/04/2019 18:17,ACEPTADO_CON_RECEPCION_TECNICA,Emite: documentostributarios@pentavida.cl Glosa: DTE No Recibido - Otros: Envio Rechazado - Error de Schema (99),http://lvaindices1904.acepta.com/v01/00000000_1721614177_1118061406_71205015_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13505,  76.379.570-5,  70.015.730-K,MUTUAL DE SEGUROS DE CHILE,11/04/2019 17:15,10/04/2019,829865,0,157674,987539,[ ],11/04/2019 17:17,ACEPTADO_POR_EL_SII,2019-04-11 17:17:51.573 TrackID: 3641943176,11/04/2019 22:16,ACEPTADO_CON_RECEPCION_TECNICA,Emite: dte.cl@einvoicing.signature-cloud.com Glosa: DTE Recibido OK (0),http://lvaindices1904.acepta.com/v01/00000000_1721614177_1117154515_71186874_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13504,  76.379.570-5,  99.024.000-0,Receptor no Electronico,11/04/2019 17:15,10/04/2019,193635,0,36791,230426,[ ],11/04/2019 17:17,ACEPTADO_POR_EL_SII,2019-04-11 17:17:51.573 TrackID: 3641943176,,NO_ELECTRONICO,,http://lvaindices1904.acepta.com/v01/00000000_1721614177_1117154315_71186852_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13503,  76.379.570-5,  76.427.657-4,Receptor no Electronico,11/04/2019 17:15,10/04/2019,79035,0,15017,94052,[ ],11/04/2019 17:17,ACEPTADO_POR_EL_SII,2019-04-11 17:17:51.573 TrackID: 3641943176,,NO_ELECTRONICO,,http://lvaindices1904.acepta.com/v01/00000000_1721614177_1117154115_71186830_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13502,  76.379.570-5,  76.388.177-6,Receptor no Electronico,11/04/2019 17:15,10/04/2019,79035,0,15017,94052,[ ],11/04/2019 17:17,ACEPTADO_POR_EL_SII,2019-04-11 17:17:51.573 TrackID: 3641943176,,NO_ELECTRONICO,,http://lvaindices1904.acepta.com/v01/00000000_1721614177_1117153915_71186805_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13501,  76.379.570-5,  99.289.000-2,METLIFE CHILE SEGUROS DE VIDA S.A.,11/04/2019 17:15,10/04/2019,138311,0,26279,164590,[ ],11/04/2019 17:17,ACEPTADO_POR_EL_SII,2019-04-11 17:17:51.573 TrackID: 3641943176,11/04/2019 17:19,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,Receptor: dteprov@metlife.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mx1.metlife.com Codigo de Respuesta:  250 ok:  Message 20654968 accepted.,http://lvaindices1904.acepta.com/v01/00000000_1721614177_1117153715_71186782_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13500,  76.379.570-5,  76.308.783-2,Receptor no Electronico,11/04/2019 17:15,10/04/2019,79035,0,15017,94052,[ ],11/04/2019 17:17,ACEPTADO_POR_EL_SII,2019-04-11 17:17:51.573 TrackID: 3641943176,,NO_ELECTRONICO,,http://lvaindices1904.acepta.com/v01/00000000_1721614177_1117153515_71186761_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13499,  76.379.570-5,  99.289.000-2,METLIFE CHILE SEGUROS DE VIDA S.A.,11/04/2019 17:15,10/04/2019,276622,0,52558,329180,[ ],11/04/2019 17:17,ACEPTADO_POR_EL_SII,2019-04-11 17:17:51.573 TrackID: 3641943176,11/04/2019 17:19,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,Receptor: dteprov@metlife.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mx1.metlife.com Codigo de Respuesta:  250 ok:  Message 20654968 accepted.,http://lvaindices1904.acepta.com/v01/00000000_1721614177_1117153315_71186740_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13498,  76.379.570-5,  76.388.178-4,Receptor no Electronico,11/04/2019 17:15,10/04/2019,79035,0,15017,94052,[ ],11/04/2019 17:17,ACEPTADO_POR_EL_SII,2019-04-11 17:17:51.573 TrackID: 3641943176,,NO_ELECTRONICO,,http://lvaindices1904.acepta.com/v01/00000000_1721614177_1117153115_71186719_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13497,  76.379.570-5,  76.318.132-4,Receptor no Electronico,11/04/2019 17:15,10/04/2019,79035,0,15017,94052,[ ],11/04/2019 17:17,ACEPTADO_POR_EL_SII,2019-04-11 17:17:51.573 TrackID: 3641943176,,NO_ELECTRONICO,,http://lvaindices1904.acepta.com/v01/00000000_1721614177_1117153015_71186695_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13496,  76.379.570-5,  99.289.000-2,METLIFE CHILE SEGUROS DE VIDA S.A.,11/04/2019 17:15,10/04/2019,1244798,0,236512,1481310,[ ],11/04/2019 17:17,ACEPTADO_POR_EL_SII,2019-04-11 17:17:51.573 TrackID: 3641943176,11/04/2019 17:19,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,Receptor: dteprov@metlife.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mx1.metlife.com Codigo de Respuesta:  250 ok:  Message 20654968 accepted.,http://lvaindices1904.acepta.com/v01/00000000_1721614177_1117152815_71186667_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13495,  76.379.570-5,  96.684.990-8,MONEDA S.A. ADMINISTRADORA GENERAL DE FONDOS,11/04/2019 17:15,10/04/2019,138311,0,26279,164590,[ ],11/04/2019 17:17,ACEPTADO_POR_EL_SII,2019-04-11 17:17:51.573 TrackID: 3641943176,11/04/2019 17:19,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,Receptor: facturacion@facturachile.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  ASPMX.L.GOOGLE.COM Codigo de Respuesta:  250 2.0.0 OK  1555017516 u15si652230ejf.115 - gsmtp.,http://lvaindices1904.acepta.com/v01/00000000_1721614177_1117152615_71186651_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13494,  76.379.570-5,  76.007.631-7,NEVASA S.A.,11/04/2019 17:15,10/04/2019,737750,0,140173,877923,[ ],11/04/2019 17:17,ACEPTADO_POR_EL_SII,2019-04-11 17:17:51.573 TrackID: 3641943176,11/04/2019 17:19,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,Receptor: dte@nevasa.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mx1.proredesmail.com Codigo de Respuesta:  250 Ok: queued as E6D7EE6051.,http://lvaindices1904.acepta.com/v01/00000000_1721614177_1117152415_71186635_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13493,  76.379.570-5,  99.289.000-2,METLIFE CHILE SEGUROS DE VIDA S.A.,11/04/2019 17:15,10/04/2019,414933,0,78837,493770,[ ],11/04/2019 17:17,ACEPTADO_POR_EL_SII,2019-04-11 17:17:51.573 TrackID: 3641943176,11/04/2019 17:19,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,Receptor: dteprov@metlife.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mx1.metlife.com Codigo de Respuesta:  250 ok:  Message 20654968 accepted.,http://lvaindices1904.acepta.com/v01/00000000_1721614177_1117152215_71186613_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13492,  76.379.570-5,  76.318.128-6,Receptor no Electronico,11/04/2019 17:15,10/04/2019,79035,0,15017,94052,[ ],11/04/2019 17:17,ACEPTADO_POR_EL_SII,2019-04-11 17:17:51.573 TrackID: 3641943176,,NO_ELECTRONICO,,http://lvaindices1904.acepta.com/v01/00000000_1721614177_1117152015_71186590_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13491,  76.379.570-5,  76.034.728-0,NEVASA HMC S.A. ADMINISTRADORA GENERAL DE FONDOS,11/04/2019 17:15,10/04/2019,368737,0,70060,438797,[ ],11/04/2019 17:17,ACEPTADO_POR_EL_SII,2019-04-11 17:17:51.573 TrackID: 3641943176,11/04/2019 17:19,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,Receptor: dte@nevasa.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mx1.proredesmail.com Codigo de Respuesta:  250 Ok: queued as 98B83E6064.,http://lvaindices1904.acepta.com/v01/00000000_1721614177_1117151815_71186570_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13490,  76.379.570-5,  99.289.000-2,METLIFE CHILE SEGUROS DE VIDA S.A.,11/04/2019 17:15,10/04/2019,691554,0,131395,822949,[ ],11/04/2019 17:17,ACEPTADO_POR_EL_SII,2019-04-11 17:17:51.573 TrackID: 3641943176,11/04/2019 17:19,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,Receptor: dteprov@metlife.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mx1.metlife.com Codigo de Respuesta:  250 ok:  Message 20654968 accepted.,http://lvaindices1904.acepta.com/v01/00000000_1721614177_1117151515_71186536_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13489,  76.379.570-5,  76.309.115-5,Receptor no Electronico,11/04/2019 17:15,10/04/2019,79035,0,15017,94052,[ ],11/04/2019 17:17,ACEPTADO_POR_EL_SII,2019-04-11 17:17:51.573 TrackID: 3641943176,,NO_ELECTRONICO,,http://lvaindices1904.acepta.com/v01/00000000_1721614177_1117151315_71186507_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13488,  76.379.570-5,  76.213.270-2,ASESORIAS LARRAIN VIAL LIMITADA,11/04/2019 17:09,10/04/2019,414933,0,78837,493770,[ ],11/04/2019 17:12,ACEPTADO_POR_EL_SII,2019-04-11 17:12:47.904 TrackID: 3641919962,11/04/2019 17:15,ACEPTADO_CON_RECEPCION_TECNICA,Emite: lvasesoriasrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1904.acepta.com/v01/00000000_1721614177_1117092309_71182169_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13487,  76.379.570-5,  76.213.270-2,ASESORIAS LARRAIN VIAL LIMITADA,11/04/2019 17:09,10/04/2019,165973,0,31535,197508,[ ],11/04/2019 17:12,ACEPTADO_POR_EL_SII,2019-04-11 17:12:47.904 TrackID: 3641919962,11/04/2019 17:17,ACEPTADO_CON_RECEPCION_TECNICA,Emite: lvasesoriasrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1904.acepta.com/v01/00000000_1721614177_1117092109_71182144_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13486,  76.379.570-5,  76.213.270-2,ASESORIAS LARRAIN VIAL LIMITADA,11/04/2019 17:09,10/04/2019,746879,0,141907,888786,[ ],11/04/2019 17:12,ACEPTADO_POR_EL_SII,2019-04-11 17:12:47.904 TrackID: 3641919962,11/04/2019 17:17,ACEPTADO_CON_RECEPCION_TECNICA,Emite: lvasesoriasrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1904.acepta.com/v01/00000000_1721614177_1117091909_71182112_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13485,  76.379.570-5,  99.543.100-9,MBI ADMINISTRADORA GENERAL DE FONDOS SOCIEDAD ANONIMA,11/04/2019 17:09,10/04/2019,553243,0,105116,658359,[ ],11/04/2019 17:12,ACEPTADO_POR_EL_SII,2019-04-11 17:12:47.904 TrackID: 3641919962,11/04/2019 17:14,ENTREGA_DE_DTE_POR_INTERCAMBIO_EXITOSA,Receptor: facturacion@mbi.cl Entrega: Retransmitida Estado: 2.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  aspmx.l.google.com Codigo de Respuesta:  250 2.0.0 OK  1555017254 v2si4356042ejb.101 - gsmtp.,http://lvaindices1904.acepta.com/v01/00000000_1721614177_1117091709_71182086_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13484,  76.379.570-5,  80.537.000-9,LARRAIN VIAL SA CORREDORA DE BOLSA,11/04/2019 17:09,10/04/2019,276622,0,52558,329180,[ ],11/04/2019 17:12,ACEPTADO_POR_EL_SII,2019-04-11 17:12:47.904 TrackID: 3641919962,11/04/2019 17:16,ACEPTADO_CON_RECEPCION_TECNICA,Emite: larrainvialcdbrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1904.acepta.com/v01/00000000_1721614177_1117091509_71182057_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13483,  76.379.570-5,  77.622.740-4,LARRAIN VIAL SERVICIOS PROFESIONALES LIMITADA,11/04/2019 17:09,10/04/2019,331946,0,63070,395016,[ ],11/04/2019 17:12,ACEPTADO_POR_EL_SII,2019-04-11 17:12:47.904 TrackID: 3641919962,11/04/2019 17:16,ACEPTADO_CON_RECEPCION_TECNICA,Emite: lvprofesionalesrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1904.acepta.com/v01/00000000_1721614177_1117091309_71182030_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13482,  76.379.570-5,  96.955.500-K,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,11/04/2019 16:57,10/04/2019,276622,0,52558,329180,[ ],11/04/2019 17:00,ACEPTADO_POR_EL_SII,2019-04-11 17:00:37.12 TrackID: 3641872818,11/04/2019 17:07,ACEPTADO_CON_RECEPCION_TECNICA,Emite: larrainvialagfrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1904.acepta.com/v01/00000000_1721614177_1116573457_71173740_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13481,  76.379.570-5,  96.955.500-K,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,11/04/2019 16:57,10/04/2019,138311,0,26279,164590,[ ],11/04/2019 17:00,ACEPTADO_POR_EL_SII,2019-04-11 17:00:37.12 TrackID: 3641872818,11/04/2019 17:07,ACEPTADO_CON_RECEPCION_TECNICA,Emite: larrainvialagfrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1904.acepta.com/v01/00000000_1721614177_1116573257_71173710_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13480,  76.379.570-5,  96.955.500-K,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,11/04/2019 16:57,10/04/2019,829865,0,157674,987539,[ ],11/04/2019 17:00,ACEPTADO_POR_EL_SII,2019-04-11 17:00:37.12 TrackID: 3641872818,11/04/2019 17:06,ACEPTADO_CON_RECEPCION_TECNICA,Emite: larrainvialagfrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1904.acepta.com/v01/00000000_1721614177_1116573057_71173675_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13479,  76.379.570-5,  96.955.500-K,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,11/04/2019 16:57,10/04/2019,414933,0,78837,493770,[ ],11/04/2019 17:00,ACEPTADO_POR_EL_SII,2019-04-11 17:00:37.12 TrackID: 3641872818,11/04/2019 17:07,ACEPTADO_CON_RECEPCION_TECNICA,Emite: larrainvialagfrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1904.acepta.com/v01/00000000_1721614177_1116572857_71173638_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
33,factura_electronica,13478,  76.379.570-5,  96.955.500-K,LARRAINVIAL ASSET MANAGEMENT ADMINISTRADORA GENERAL DE FONDOS S.A.,11/04/2019 16:57,10/04/2019,138311,0,26279,164590,[ ],11/04/2019 17:00,ACEPTADO_POR_EL_SII,2019-04-11 17:00:37.12 TrackID: 3641872818,11/04/2019 17:07,ACEPTADO_CON_RECEPCION_TECNICA,Emite: larrainvialagfrecepcion@custodium.com Glosa: Envio Recibido Conforme (0),http://lvaindices1904.acepta.com/v01/00000000_1721614177_1116572657_71173613_?k=98b8e92fce86e740d82d52fa6452de54,,,,,10/05/2019,,,,
